appid,Game_Name,Tags,month,Avg. Players,Gain,% Gain,Peak Players,patch_count
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2021-05,1634.16,-145.70,-8.19%,3618,1
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2021-04,1779.86,131.05,+7.95%,3895,0
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2021-03,1648.81,-86.97,-5.01%,3553,1
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2021-02,1735.79,-119.77,-6.45%,3998,0
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2021-01,1855.56,152.39,+8.95%,4357,0
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2020-12,1703.16,98.13,+6.11%,3816,1
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2020-11,1605.03,436.42,+37.34%,3455,1
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2020-10,1168.62,72.64,+6.63%,2521,0
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2020-09,1095.98,-221.27,-16.80%,1913,0
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2020-08,1317.25,-398.09,-23.21%,2354,0
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2020-07,1715.34,-103.17,-5.67%,3032,2
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2020-06,1818.51,-877.81,-32.56%,3789,0
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2020-05,2696.32,-646.11,-19.33%,7786,0
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2020-04,3342.43,407.05,+13.87%,8242,1
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2020-03,2935.37,2004.37,+215.29%,11604,0
1128810,RISK: Global Domination,"Free to Play, Multiplayer, Board Game, Strategy, Turn-Based Strategy, War, Turn-Based, Tactical, Singleplayer, Tabletop, Turn-Based Tactics, Casual, Local Co-Op, Classic, Online Co-Op, Grand Strategy, Indie, Local Multiplayer, Psychological Horror, Massively Multiplayer",2020-02,931.0,-,-,2390,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2025-03,42.87,+0.2,+0.55%,94,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2025-02,42.64,-0.45,-1.04%,94,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2025-01,43.09,1.09,+2.59%,89,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2024-12,42.0,-2.53,-5.68%,83,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2024-11,44.53,-4.33,-8.86%,103,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2024-10,48.86,-1.76,-3.49%,96,1
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2024-09,50.62,-1.95,-3.70%,100,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2024-08,52.57,-0.85,-1.59%,102,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2024-07,53.42,-1.28,-2.33%,103,1
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2024-06,54.69,5.03,+10.13%,114,1
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2024-05,49.66,-4.56,-8.42%,106,1
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2024-04,54.23,-1.91,-3.40%,113,1
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2024-03,56.14,0.93,+1.68%,113,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2024-02,55.21,-5.60,-9.20%,148,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2024-01,60.8,4.40,+7.80%,151,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2023-12,56.4,-0.30,-0.52%,116,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2023-11,56.7,1.45,+2.62%,130,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2023-10,55.25,7.74,+16.30%,147,1
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2023-09,47.5,19.00,+66.64%,128,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2023-08,28.51,1.84,+6.89%,71,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2023-07,26.67,-1.77,-6.21%,59,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2023-06,28.44,-1.09,-3.69%,66,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2023-05,29.53,-4.61,-13.52%,75,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2023-04,34.14,1.78,+5.51%,70,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2023-03,32.36,-3.41,-9.53%,82,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2023-02,35.77,-8.91,-19.94%,76,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2023-01,44.68,3.49,+8.46%,102,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2022-12,41.19,0.34,+0.83%,100,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2022-11,40.85,5.83,+16.63%,87,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2022-10,35.03,-0.68,-1.91%,73,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2022-09,35.71,-4.09,-10.29%,89,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2022-08,39.8,-2.80,-6.56%,77,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2022-07,42.6,2.82,+7.09%,151,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2022-06,39.78,2.57,+6.91%,80,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2022-05,37.21,-3.53,-8.66%,89,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2022-04,40.73,13.56,+49.89%,99,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2022-03,27.18,-3.12,-10.30%,75,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2022-02,30.3,-7.98,-20.84%,66,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2022-01,38.27,3.26,+9.30%,172,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2021-12,35.02,-1.81,-4.91%,88,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2021-11,36.83,-1.92,-4.95%,92,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2021-10,38.74,2.46,+6.77%,95,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2021-09,36.28,-5.73,-13.64%,77,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2021-08,42.01,-4.14,-8.96%,87,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2021-07,46.15,-3.14,-6.37%,95,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2021-06,49.29,-5.08,-9.34%,105,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2021-05,54.37,-5.19,-8.72%,113,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2021-04,59.56,2.14,+3.73%,126,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2021-03,57.42,0.36,+0.63%,127,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2021-02,57.06,-6.24,-9.86%,112,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2021-01,63.3,-0.09,-0.14%,125,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2020-12,63.39,1.26,+2.02%,129,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2020-11,62.13,-2.21,-3.43%,123,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2020-10,64.34,2.90,+4.72%,125,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2020-09,61.44,-10.54,-14.64%,120,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2020-08,71.98,-1.84,-2.50%,130,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2020-07,73.82,-14.57,-16.48%,158,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2020-06,88.39,-5.09,-5.45%,177,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2020-05,93.49,-16.29,-14.84%,165,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2020-04,109.78,24.15,+28.20%,202,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2020-03,85.63,12.58,+17.22%,176,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2020-02,73.05,-10.92,-13.01%,160,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2020-01,83.97,-6.45,-7.14%,174,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2019-12,90.42,10.16,+12.66%,199,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2019-11,80.26,16.21,+25.31%,178,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2019-10,64.05,-0.98,-1.51%,157,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2019-09,65.03,-7.75,-10.65%,141,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2019-08,72.78,-7.52,-9.37%,138,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2019-07,80.31,0.04,+0.04%,151,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2019-06,80.27,-1.33,-1.63%,154,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2019-05,81.6,-5.53,-6.35%,175,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2019-04,87.13,-2.09,-2.34%,186,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2019-03,89.22,-10.31,-10.36%,202,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2019-02,99.53,-22.87,-18.69%,213,0
389570,Mitos.is: The Game,"Free to Play, Multiplayer, Massively Multiplayer, Strategy, 2D, Survival, Funny, Casual, Simulation, PvP, Online Co-Op, Indie, Family Friendly, Difficult, Singleplayer, Arcade, Comedy, Illuminati, Life Sim, RTS",2019-01,122.4,-16.90,-12.13%,253,0
